Txn_ID,Posting_Date_Raw,Invoice_Date_Raw,Fiscal_Period,Entity,Account_Code_Raw,Cost_Center_Raw,Cost_Center,Vendor_Name_Raw,Invoice_Number,PO_Number,Currency,Amount,Tax_Code,Narrative,Source_System
TXN002353,2025-11-09,2025-11-01,2025-11,AUS01,5510,CC1000,MKT,Regus Australia,INV79950,PO7601,USD,23991.1,GST-FREE,Payment for license,Oracle
TXN002354,2026-08-06,2026-08-02,2026-08,AUS01,5410,CC4100,R&D,Federal Express,INV46267,PO1478,NZD,43923.2,GST,Payment for consulting,Oracle
TXN002355,15-03-2026,14-03-2026,2026-08,AUS01,5900,CC2100,CORP,Google,INV38629,,NZD,158.73,EXPORT,Payment for subscription,SAP
TXN002356,2026-01-11,2026-01-10,2026-01,AUS01,5900,CC1200,WA,AusPost,INV92790,PO4374,NZD,23291.99,EXPORT,Payment for goods,Workday
TXN002357,13-03-2026,08-03-2026,2026-08,AUS01,5620,CC3100,NSW,PWC,INV42458,,GBP,38883.23,GST,Payment for goods,Manual Entry
TXN002358,07-01-2026,02-01-2026,2026-01,AUS01,5100,CC3000,MKT,Zoom,INV19150,,AUD,31921.18,INPUT,Payment for services,SAP
TXN002359,06-01-2026,30-12-2025,2026-01,AUS01,5010,CC3200,QLD,Atlassian Pty,INV77862,,NZD,5262.81,INPUT,Payment for consulting,Manual Entry
TXN002360,19-03-2026,15-03-2026,2026-08,AUS01,5510,CC2000,MKT,Accenture Pty,INV42979,,AUD,19277.52,INPUT,Payment for subscription,Manual Entry
TXN002361,03/28/2026,03/23/2026,2026-08,AUS01,5710,CC3200,HR,Workday,INV97645,PO4005,NZD,1129.42,INPUT,Payment for consulting,SAP
TXN002362,06-11-2025,05-11-2025,2025-11,AUS01,5800,CC3100,SA,Seek Limited,INV17924,PO9876,NZD,19528.82,EXPORT,Payment for services,Oracle
TXN002363,20-03-2026,16-03-2026,2026-08,AUS01,5800,CC3100,VIC,GCP,INV34589,PO5154,USD,25692.34,GST-FREE,Payment for subscription,API Import
TXN002364,03/21/2026,03/19/2026,2026-08,AUS01,5710,CC2000,HR,Accenture Pty,INV11177,PO9274,GBP,18564.04,EXPORT,Payment for services,Manual Entry
TXN002365,2025-01-19,2025-01-18,2025-01,AUS01,5620,CC3100,R&D,Regus Australia,INV45039,,AUD,39901.5,EXPORT,Payment for services,Manual Entry
TXN002366,17/01/2026,08/01/2026,2026-01,AUS01,5700,CC2100,HR,Optus Pty,INV11393,,NZD,23101.84,GST-FREE,Payment for license,Workday
TXN002367,15-03-2026,08-03-2026,2026-08,AUS01,5920,CC3000,TAS,KPMG Australia,INV91289,,AUD,39072.15,INPUT,Payment for goods,API Import
TXN002368,2026-08-02,2026-01-29,2026-08,AUS01,5100,CC3200,VIC,Robert Half International,INV43597,,USD,35654.54,EXPORT,Payment for services,Manual Entry
TXN002369,03/16/2026,03/06/2026,2026-08,AUS01,5510,CC2100,,Deloitte Touche,INV87021,,NZD,40005.21,INPUT,Payment for goods,Oracle
TXN002370,2026-01-21,2026-01-13,2026-01,AUS01,5620,CC3000,NSW,Telstra Corp,INV30252,PO1886,AUD,38028.9,INPUT,Payment for services,Workday
TXN002371,08/01/2026,05/01/2026,2026-01,AUS01,5110,CC4100,FIN,DHL Express,INV88695,PO3705,GBP,8892.93,GST,Payment for goods,Workday
TXN002372,28-01-2026,22-01-2026,2026-01,AUS01,5220,CC1000,SA,Accenture Pty,INV56297,,AUD,19863.49,GST,Payment for services,Oracle
TXN002373,22-03-2026,18-03-2026,2026-08,AUS01,5120,CC1000,TAS,Atlassian Pty,INV38180,,USD,39000.54,INPUT,Payment for subscription,SAP
TXN002374,01/01/2026,12/29/2025,2026-01,AUS01,5200,CC1100,CORP,Slack,INV77787,,AUD,34137.05,EXPORT,Payment for services,Workday
TXN002375,2026-01-17,2026-01-16,2026-01,AUS01,5600,CC2000,SA,MSFT,INV68757,,NZD,13449.75,INPUT,Payment for license,Workday
TXN002376,15-03-2026,05-03-2026,2026-08,AUS01,5420,CC2000,VIC,Zoom,INV93635,PO4878,NZD,37413.14,INPUT,Payment for license,SAP
TXN002377,2025-08-12,2025-08-03,2025-08,AUS01,5120,CC3200,TAS,Zoom,INV67224,PO3154,USD,34434.53,GST-FREE,Payment for license,Workday
TXN002378,2025-09-28,2025-09-19,2025-09,AUS01,5310,CC1200,FIN,Regus Australia,INV79188,PO2298,NZD,29128.81,EXPORT,Payment for subscription,Workday
TXN002379,2025-09-19,2025-09-15,2025-09,AUS01,5010,CC4000,WA,Atlassian Pty,INV49758,,GBP,32784.09,INPUT,Payment for license,Manual Entry
TXN002380,2026-01-13,2026-01-07,2026-01,AUS01,5000,CC2100,WA,Robert Half International,INV52642,PO9362,NZD,26375.64,GST,Payment for license,Oracle
TXN002381,01/21/2026,01/16/2026,2026-01,AUS01,5410,CC2100,CORP,Microsoft,INV68146,PO7766,USD,41293.51,GST,Payment for license,Workday
TXN002382,03/12/2026,02-03-2026,2026-08,AUS01,5710,CC2000,HR,Regus Australia,INV18126,PO3197,NZD,22922.83,GST,Payment for goods,Manual Entry
TXN002383,03/15/2026,03/10/2026,2026-08,AUS01,5420,CC3200,OPS,Hays,INV58488,,GBP,12290.77,GST-FREE,Payment for services,Oracle
TXN002384,07-03-2026,04-03-2026,2026-08,AUS01,5920,CC2100,QLD,Accenture Pty,INV12231,PO5669,GBP,26866.47,GST,Payment for subscription,Workday
TXN002385,01/20/2026,01/11/2026,2026-01,AUS01,5910,CC2100,NSW,AusPost,INV67196,PO4235,GBP,40347.83,GST,Payment for license,Workday
TXN002386,26-01-2026,18-01-2026,2026-01,AUS01,5100,CC1200,R&D,BCG,INV13915,PO8379,NZD,26416.94,INPUT,Payment for consulting,Manual Entry
TXN002387,2026-08-09,2026-08-02,2026-08,AUS01,5300,CC1100,FIN,Zoom,INV62075,PO2028,USD,22137.78,EXPORT,Payment for subscription,Workday
TXN002388,04/01/2026,30/12/2025,2026-01,AUS01,5100,CC3200,CORP,MSFT,INV54091,PO5747,AUD,15320.42,INPUT,Payment for subscription,Workday
TXN002389,01/20/2026,01/14/2026,2026-01,AUS01,5410,CC1200,HR,Atlassian Pty,INV36678,PO8924,GBP,44645.41,GST-FREE,Payment for consulting,Manual Entry
TXN002390,2026-08-17,2026-08-08,2026-08,AUS01,5910,CC4100,FIN,WeWork Australia,INV13928,PO1832,AUD,13638.35,GST,Payment for subscription,Oracle
TXN002391,03-03-2026,01-03-2026,2026-08,AUS01,5320,CC3000,FIN,Seek Limited,INV92017,PO8484,NZD,34491.55,GST,Payment for license,Oracle
TXN002392,08-04-2025,30-03-2025,2025-08,AUS01,5400,CC1000,R&D,Accenture Pty,INV14724,PO9481,AUD,30103.51,EXPORT,Payment for license,API Import
TXN002393,2026-08-12,2026-08-10,2026-08,AUS01,5010,CC3000,HR,Regus Australia,INV24159,PO4352,USD,26915.06,GST,Payment for goods,SAP
TXN002394,06-03-2026,01-03-2026,2026-08,AUS01,5010,CC1000,VIC,SAP,INV41849,PO1697,USD,31871.91,EXPORT,Payment for goods,SAP
TXN002395,22/01/2025,13/01/2025,2025-01,AUS01,5520,CC3200,MKT,Adobe,INV79233,,AUD,25225.94,GST-FREE,Payment for consulting,API Import
TXN002396,04-03-2026,27-01-2026,2026-08,AUS01,5410,CC3100,ACT,Accenture Pty,INV11035,PO5898,NZD,39642.45,GST-FREE,Payment for license,SAP
TXN002397,01/06/2026,01/03/2026,2026-01,AUS01,5800,CC3100,VIC,Telstra Corp,INV64136,PO1491,NZD,21684.99,GST-FREE,Payment for subscription,Manual Entry
TXN002398,21/01/2026,18/01/2026,2026-01,AUS01,5810,CC3200,TAS,Telstra Corp,INV77932,,GBP,10858.84,INPUT,Payment for license,Manual Entry
TXN002399,10/15/2025,10/10/2025,2025-10,AUS01,5610,CC4100,IT,Adobe,INV96999,,NZD,17528.85,EXPORT,Payment for subscription,Manual Entry
TXN002400,27-03-2026,17-03-2026,2026-08,AUS01,5610,CC3000,IT,Accenture Pty,INV67299,PO3362,AUD,36485.78,INPUT,Payment for goods,API Import
TXN002401,2025-08-09,2025-08-06,2025-08,AUS01,5620,CC3100,FIN,AWS,INV61180,PO9509,GBP,12145.28,EXPORT,Payment for services,SAP
TXN002402,22/01/2026,19/01/2026,2026-01,AUS01,5600,CC1200,WA,Accenture Pty,INV28005,,USD,12056.41,EXPORT,Payment for services,Oracle
TXN002403,15-03-2026,11-03-2026,2026-08,AUS01,5500,CC4000,MKT,PWC,INV36706,PO9059,AUD,44158.06,GST,Payment for subscription,API Import
TXN002404,11-03-2026,02-03-2026,2026-08,AUS01,5210,CC1000,CORP,Deloitte Touche,INV99979,PO6333,NZD,14820.82,EXPORT,Payment for consulting,Manual Entry
TXN002405,01/21/2026,01/13/2026,2026-01,AUS01,5510,CC3100,MKT,AWS,INV18795,PO3158,AUD,39912.49,INPUT,Payment for consulting,Manual Entry
TXN002406,21-03-2026,16-03-2026,2026-08,AUS01,5620,CC2100,FIN,Deloitte Touche,INV31706,PO7023,USD,43568.37,GST-FREE,Payment for consulting,SAP
TXN002407,09-01-2026,03-01-2026,2026-01,AUS01,5200,CC2100,OPS,Deloitte Touche,INV29782,,USD,1999.76,INPUT,Payment for license,Manual Entry
TXN002408,03/15/2025,03/07/2025,2025-08,AUS01,5710,CC1100,HR,Regus Australia,INV20855,PO2518,USD,2376.84,INPUT,Payment for license,API Import
TXN002409,2025-08-12,2025-08-06,2025-08,AUS01,5410,CC3000,TAS,GCP,INV16509,PO5310,USD,10148.53,INPUT,Payment for goods,Oracle
TXN002410,27/07/2025,17/07/2025,2025-08,AUS01,5510,CC3200,MKT,Telstra Corp,INV34401,PO1780,GBP,31988.77,GST-FREE,Payment for subscription,Oracle
TXN002411,08/01/2025,29/12/2024,2025-01,AUS01,5100,CC1000,QLD,DHL Express,INV74364,,AUD,41412.17,GST,Payment for subscription,Oracle
TXN002412,2026-01-05,2025-12-27,2026-01,AUS01,5220,CC3000,IT,LinkedIn Corp,INV57428,PO1342,NZD,26159.01,EXPORT,Payment for subscription,Oracle
TXN002413,2026-01-16,2026-01-13,2026-01,AUS01,5320,CC4100,IT,Telstra Corp,INV38255,PO9254,AUD,43090.78,INPUT,Payment for goods,SAP
TXN002414,2025-08-10,2025-08-02,2025-08,AUS01,5500,CC3000,MKT,Atlassian Pty,INV11420,PO3509,USD,1902.67,GST,Payment for goods,SAP
TXN002415,13-03-2026,08-03-2026,2026-08,AUS01,5310,CC2000,FIN,LinkedIn Corp,INV41353,PO3539,AUD,12784.98,EXPORT,Payment for services,Workday
TXN002416,2026-08-08,2026-01-29,2026-08,AUS01,5110,CC3200,R&D,KPMG Australia,INV64233,PO6757,USD,36013.26,GST-FREE,Payment for consulting,SAP
TXN002417,08/07/2025,03/07/2025,2025-08,AUS01,5400,CC1100,OPS,AusPost,INV64856,PO5104,NZD,15354.89,GST,Payment for consulting,Workday
TXN002418,03/11/2026,03/08/2026,2026-08,AUS01,5410,CC3200,WA,Slack,INV92451,PO1941,AUD,30382.9,EXPORT,Payment for goods,Manual Entry
TXN002419,08/24/2025,08/22/2025,2025-08,AUS01,5000,CC1000,QLD,WeWork Australia,INV65871,PO6229,GBP,24788.68,GST,Payment for consulting,SAP
TXN002420,2025-12-25,2025-12-22,2025-12,AUS01,5020,CC4000,R&D,Google,INV33622,PO6979,GBP,20468.44,GST-FREE,Payment for goods,API Import
TXN002421,26-03-2026,22-03-2026,2026-08,AUS01,5000,CC3000,HR,PWC,INV20734,PO7858,NZD,33060.01,INPUT,Payment for subscription,Manual Entry
TXN002422,2026-08-27,2026-08-19,2026-08,AUS01,5600,CC2100,R&D,SAP,INV14203,,USD,38744.81,GST-FREE,Payment for goods,Manual Entry
TXN002423,03/22/2026,03/15/2026,2026-08,AUS01,5800,CC4000,CORP,BCG,INV28701,PO5990,NZD,33290.78,GST,Payment for services,SAP
TXN002424,03/11/2026,02-03-2026,2026-08,AUS01,5510,CC1000,MKT,McKinsey,INV34951,,AUD,2340.67,GST-FREE,Payment for subscription,Oracle
TXN002425,08-11-2025,04-11-2025,2025-11,AUS01,5810,CC2000,VIC,AWS,INV49669,,NZD,21741.53,INPUT,Payment for services,SAP
TXN002426,01/19/2026,01/17/2026,2026-01,AUS01,5400,CC2100,CORP,ServiceNow Inc,INV93858,PO2571,GBP,41815.52,GST,Payment for consulting,SAP
TXN002427,03/27/2026,03/19/2026,2026-08,AUS01,5010,CC1100,WA,Oracle,INV82325,PO4669,NZD,31698.99,GST-FREE,Payment for goods,API Import
TXN002428,24-01-2025,22-01-2025,2025-01,AUS01,5420,CC4000,NSW,Regus Australia,INV59622,PO7143,GBP,23860.46,EXPORT,Payment for services,Workday
TXN002429,2026-08-20,2026-08-12,2026-08,AUS01,5800,CC2000,,Accenture Pty,INV17498,PO6948,AUD,34379.97,GST,Payment for license,SAP
TXN002430,25-11-2025,15-11-2025,2025-11,AUS01,5810,CC4000,IT,SAP,INV73979,PO7156,USD,32314.6,GST,Payment for subscription,Manual Entry
TXN002431,03/01/2026,01/27/2026,2026-08,AUS01,5010,CC3100,NSW,WeWork Australia,INV29561,PO6473,NZD,41770.63,INPUT,Payment for license,Oracle
TXN002432,03/27/2026,03/19/2026,2026-08,AUS01,5000,CC3200,SA,Federal Express,INV61374,,NZD,401.12,INPUT,Payment for services,Manual Entry
TXN002433,03/18/2026,03/11/2026,2026-08,AUS01,5110,CC1200,IT,Optus Pty,INV63827,,AUD,26185.41,GST-FREE,Payment for goods,Manual Entry
TXN002434,2026-01-26,2026-01-24,2026-01,AUS01,5520,CC3100,MKT,Robert Half International,INV89477,PO4609,AUD,33303.72,GST,Payment for consulting,SAP
TXN002435,2026-01-19,2026-01-09,2026-01,AUS01,5220,CC4100,CORP,AWS,INV16421,PO3227,AUD,29450.25,GST,Payment for consulting,Manual Entry
TXN002436,22/07/2025,13/07/2025,2025-08,AUS01,5000,CC3000,QLD,LinkedIn Corp,INV16521,,GBP,37065.3,EXPORT,Payment for license,Manual Entry
TXN002437,05-10-2025,26-09-2025,2025-10,AUS01,5110,CC1100,R&D,GCP,INV50096,PO9042,NZD,19263.43,EXPORT,Payment for consulting,Oracle
TXN002438,01/21/2026,01/11/2026,2026-01,AUS01,5320,CC3100,FIN,Atlassian Pty,INV25745,PO7035,USD,6803.41,INPUT,Payment for consulting,Oracle
TXN002439,28-03-2026,23-03-2026,2026-08,AUS01,5800,CC4000,OPS,Oracle,INV56782,,NZD,2115.28,EXPORT,Payment for consulting,Workday
TXN002440,26-01-2026,18-01-2026,2026-01,AUS01,5200,CC3000,CORP,Atlassian Pty,INV75095,,USD,32913.95,EXPORT,Payment for consulting,Workday
TXN002441,16-09-2025,06-09-2025,2025-09,AUS01,5210,CC3000,CORP,BCG,INV58869,PO8695,NZD,9805.59,GST-FREE,Payment for services,Oracle
TXN002442,12-03-2026,11-03-2026,2026-08,AUS01,5910,CC1100,VIC,SAP,INV65808,PO3016,AUD,31396.57,INPUT,Payment for goods,Manual Entry
TXN002443,26-07-2025,24-07-2025,2025-08,AUS01,5600,CC1100,HR,AusPost,INV98898,,USD,9565.77,GST-FREE,Payment for services,Oracle
TXN002444,25-03-2025,16-03-2025,2025-08,AUS01,5200,CC1000,IT,McKinsey,INV59009,,GBP,23913.59,EXPORT,Payment for subscription,Workday
TXN002445,06-08-2025,03-08-2025,2025-08,AUS01,5010,CC1200,HR,PWC,INV24907,,GBP,11485.79,GST,Payment for goods,Manual Entry
TXN002446,19-03-2026,14-03-2026,2026-08,AUS01,5800,CC3000,SA,Atlassian Pty,INV26716,,GBP,10461.05,GST-FREE,Payment for goods,SAP
TXN002447,15-03-2026,06-03-2026,2026-08,AUS01,5410,CC3000,TAS,AWS,INV99870,PO8198,USD,25587.85,INPUT,Payment for subscription,SAP
TXN002448,01/11/2026,01/03/2026,2026-01,AUS01,5710,CC3200,HR,Seek Limited,INV19720,PO5935,AUD,20694.74,GST-FREE,Payment for goods,Workday
TXN002449,10/21/2025,10/17/2025,2025-10,AUS01,5320,CC2000,NSW,Robert Half International,INV74874,PO3305,AUD,3185.06,INPUT,Payment for consulting,Oracle
TXN002450,01-03-2026,12/24/2025,2026-01,AUS01,5010,CC2000,VIC,Federal Express,INV64749,,NZD,20336.76,INPUT,Payment for license,Workday
TXN002451,08/01/2026,28/12/2025,2026-01,AUS01,5100,CC3100,MKT,Federal Express,INV52534,,GBP,43943.98,INPUT,Payment for license,Workday
TXN002452,03/08/2026,03/03/2026,2026-08,AUS01,5900,CC1100,VIC,MSFT,INV73803,PO8765,AUD,802.3,GST-FREE,Payment for subscription,API Import
TXN002453,01/07/2026,01-03-2026,2026-01,AUS01,5910,CC4100,WA,Zoom,INV23999,PO2163,AUD,41444.93,GST,Payment for license,API Import
TXN002454,21-12-2025,11-12-2025,2025-12,AUS01,5610,CC1100,R&D,Workday,INV58458,PO6258,USD,34343.47,GST-FREE,Payment for goods,API Import
TXN002455,2026-01-10,2026-01-08,2026-01,AUS01,5020,CC3000,WA,Hays,INV70038,PO1871,AUD,38493.59,INPUT,Payment for services,Manual Entry
TXN002456,10/01/2026,03/01/2026,2026-01,AUS01,5120,CC2100,WA,BCG,INV10425,PO3022,NZD,12844.07,GST-FREE,Payment for goods,Workday
TXN002457,03/23/2026,03/16/2026,2026-08,AUS01,5610,CC1200,VIC,Zoom,INV74250,PO2365,USD,25675.76,GST,Payment for consulting,Oracle
TXN002458,01/22/2026,01/18/2026,2026-01,AUS01,5220,CC3100,IT,Federal Express,INV43972,PO1812,AUD,41332.86,INPUT,Payment for services,Manual Entry
TXN002459,02-03-2026,23/01/2026,2026-08,AUS01,5510,CC1100,MKT,MSFT,INV24202,PO6526,GBP,26056.23,INPUT,Payment for goods,SAP
TXN002460,2026-08-09,2026-08-06,2026-08,AUS01,5000,CC1200,SA,Adobe,INV54296,PO7274,NZD,28526.55,EXPORT,Payment for license,SAP
TXN002461,01/20/2026,01/13/2026,2026-01,AUS01,5220,CC1100,OPS,BCG,INV98357,,NZD,5570.9,GST-FREE,Payment for consulting,Workday
TXN002462,2026-01-24,2026-01-21,2026-01,AUS01,5510,CC3000,MKT,Salesforce,INV82341,,NZD,40725.11,INPUT,Payment for license,SAP
TXN002463,08/22/2025,08/14/2025,2025-08,AUS01,5520,CC1200,MKT,MSFT,INV87679,,NZD,8077.79,INPUT,Payment for services,API Import
TXN002464,2026-01-28,2026-01-26,2026-01,AUS01,5620,CC2100,IT,Adobe,INV24438,,NZD,22719.59,INPUT,Payment for services,Oracle
TXN002465,01/27/2026,01/20/2026,2026-01,AUS01,5600,CC4100,,SAP,INV64026,PO1093,AUD,12874.49,GST-FREE,Payment for services,Oracle
TXN002466,2025-08-27,2025-08-25,2025-08,AUS01,5420,CC2100,IT,Microsoft,INV50268,PO9244,USD,2418.69,INPUT,Payment for license,API Import
TXN002467,13-01-2026,07-01-2026,2026-01,AUS01,5610,CC2100,IT,Salesforce,INV42413,PO8488,USD,20904.47,GST,Payment for subscription,API Import
TXN002468,04-03-2026,30-01-2026,2026-08,AUS01,5220,CC4100,CORP,Atlassian Pty,INV24900,PO1416,NZD,8693.36,GST-FREE,Payment for services,SAP
TXN002469,2026-01-07,2025-12-29,2026-01,AUS01,5310,CC1200,CORP,Workday,INV40909,,AUD,16232.75,GST-FREE,Payment for license,Workday
TXN002470,2026-01-23,2026-01-20,2026-01,AUS01,5110,CC2100,QLD,DHL Express,INV20705,PO3590,USD,42425.86,EXPORT,Payment for services,Oracle
TXN002471,11/10/2025,08/10/2025,2025-10,AUS01,5120,CC2000,QLD,Telstra Corp,INV72139,PO6094,GBP,36012.89,EXPORT,Payment for goods,API Import
TXN002472,24-03-2026,14-03-2026,2026-08,AUS01,5810,CC4000,NSW,Hays,INV49634,,GBP,31903.94,EXPORT,Payment for license,Manual Entry
TXN002473,16/03/2025,14/03/2025,2025-08,AUS01,5010,CC3200,SA,BCG,INV12682,,USD,35727.78,GST,Payment for goods,SAP
TXN002474,01/26/2026,01/24/2026,2026-01,AUS01,5000,CC4100,SA,Hays,INV28031,PO3995,USD,12836.21,EXPORT,Payment for consulting,Workday
TXN002475,2026-08-10,2026-08-03,2026-08,AUS01,5800,CC4000,ACT,Workday,INV40662,PO6227,USD,21894.28,EXPORT,Payment for goods,Oracle
TXN002476,2026-01-18,2026-01-09,2026-01,AUS01,5120,CC4000,MKT,SAP,INV70217,PO7987,GBP,29199.88,GST-FREE,Payment for license,SAP
TXN002477,2026-01-16,2026-01-11,2026-01,AUS01,5120,CC2000,SA,WeWork Australia,INV20364,PO7016,GBP,34819.96,GST-FREE,Payment for license,Oracle
TXN002478,2025-01-03,2024-12-27,2025-01,AUS01,5700,CC4100,HR,Oracle,INV42695,PO8660,AUD,29320.95,INPUT,Payment for services,Workday
TXN002479,01-12-2025,30-11-2025,2025-12,AUS01,5500,CC3200,MKT,Regus Australia,INV84231,,AUD,32572.32,INPUT,Payment for license,API Import
TXN002480,20-01-2026,16-01-2026,2026-01,AUS01,5900,CC3000,OPS,LinkedIn Corp,INV26416,PO4894,GBP,22755.14,EXPORT,Payment for license,SAP
TXN002481,03/26/2025,03/16/2025,2025-08,AUS01,5320,CC1100,HR,Deloitte Touche,INV32454,,NZD,33319.18,INPUT,Payment for subscription,API Import
TXN002482,03/11/2026,03/09/2026,2026-08,AUS01,5200,CC2000,CORP,Microsoft,INV48554,,NZD,27593.78,INPUT,Payment for consulting,Oracle
TXN002483,03/22/2026,03/20/2026,2026-08,AUS01,5800,CC1100,IT,Amazon,INV24058,PO8026,GBP,22455.0,INPUT,Payment for goods,Manual Entry
TXN002484,01/25/2026,01/15/2026,2026-01,AUS01,5000,CC3000,HR,Amazon,INV75093,PO3332,NZD,3013.36,GST-FREE,Payment for goods,Oracle
TXN002485,09-03-2026,02-03-2026,2026-08,AUS01,5920,CC3200,IT,Robert Half International,INV36046,PO3826,GBP,39090.05,GST,Payment for goods,API Import
TXN002486,04-03-2026,26/01/2026,2026-08,AUS01,5020,CC3200,VIC,Salesforce,INV98440,PO6245,USD,15963.38,INPUT,Payment for goods,SAP
TXN002487,03/09/2025,26/08/2025,2025-09,AUS01,5800,CC3000,MKT,Telstra Corp,INV38502,,USD,34108.16,EXPORT,Payment for subscription,API Import
TXN002488,27/01/2025,23/01/2025,2025-01,AUS01,5100,CC1000,TAS,Robert Half International,INV17056,PO6477,GBP,7372.63,GST-FREE,Payment for license,Workday
TXN002489,2025-08-22,2025-08-21,2025-08,AUS01,5210,CC4000,IT,GCP,INV49038,PO7098,AUD,11031.09,EXPORT,Payment for services,SAP
TXN002490,03/12/2025,30/11/2025,2025-12,AUS01,5510,CC1200,MKT,EY Australia,INV81299,,AUD,31818.34,GST,Payment for services,Oracle
TXN002491,03/17/2026,03/10/2026,2026-08,AUS01,5020,CC3100,VIC,Seek Limited,INV34080,PO5612,GBP,28904.67,GST-FREE,Payment for license,API Import
TXN002492,19-09-2025,18-09-2025,2025-09,AUS01,5200,CC1200,CORP,Amazon,INV97070,PO4490,NZD,8528.09,INPUT,Payment for goods,Workday
TXN002493,10/01/2026,08/01/2026,2026-01,AUS01,5010,CC3100,QLD,Regus Australia,INV48565,PO1031,AUD,39198.41,GST,Payment for services,SAP
TXN002494,01/21/2026,01/19/2026,2026-01,AUS01,5200,CC1100,CORP,Accenture Pty,INV84871,PO1775,NZD,16550.77,EXPORT,Payment for consulting,Oracle
TXN002495,22/09/2025,18/09/2025,2025-09,AUS01,5610,CC3000,R&D,Telstra Corp,INV74110,PO2257,GBP,5958.41,GST,Payment for license,API Import
TXN002496,25-05-2025,16-05-2025,2025-08,AUS01,5920,CC3200,R&D,Hays,INV58636,PO4567,GBP,21477.83,EXPORT,Payment for license,Manual Entry
TXN002497,2026-01-15,2026-01-12,2026-01,AUS01,5900,CC2000,NSW,Google,INV15468,,USD,27701.11,GST-FREE,Payment for consulting,Oracle
TXN002498,01-03-2026,12/27/2025,2026-01,AUS01,5100,CC4100,NSW,Deloitte Touche,INV76821,PO2384,NZD,15437.06,EXPORT,Payment for consulting,Oracle
TXN002499,2026-01-09,2025-12-31,2026-01,AUS01,5520,CC1000,MKT,Hays,INV42502,PO2752,GBP,35070.8,GST,Payment for subscription,Manual Entry
TXN002500,08/26/2025,08/17/2025,2025-08,AUS01,5310,CC4100,SA,SAP,INV41250,PO3297,AUD,34548.69,INPUT,Payment for services,Workday
TXN002501,10/09/2025,09/29/2025,2025-10,AUS01,5200,CC2000,SA,Oracle,INV42985,,GBP,3743.64,INPUT,Payment for consulting,Oracle
TXN002502,01/17/2026,01/10/2026,2026-01,AUS01,5420,CC1000,OPS,Slack,INV56545,,AUD,33275.78,GST,Payment for license,Workday
TXN002503,2026-01-06,2025-12-31,2026-01,AUS01,5320,CC3000,FIN,BCG,INV47016,PO1590,USD,30352.26,INPUT,Payment for consulting,API Import
TXN002504,23-01-2026,15-01-2026,2026-01,AUS01,5420,CC4000,QLD,Adobe,INV14100,PO8463,USD,43875.46,GST,Payment for goods,SAP
TXN002505,2026-01-09,2025-12-30,2026-01,AUS01,5300,CC3200,OPS,Salesforce,INV62760,,AUD,35224.87,INPUT,Payment for consulting,Workday
TXN002506,22-01-2026,13-01-2026,2026-01,AUS01,5710,CC1000,HR,PWC,INV50714,PO7698,AUD,42423.22,GST,Payment for consulting,SAP
TXN002507,17-11-2025,12-11-2025,2025-11,AUS01,5220,CC1200,IT,Telstra Corp,INV75216,,USD,34654.63,INPUT,Payment for subscription,API Import
TXN002508,18-01-2026,10-01-2026,2026-01,AUS01,5020,CC1100,WA,Amazon,INV11806,,AUD,22643.42,EXPORT,Payment for goods,Workday
TXN002509,2025-11-15,2025-11-10,2025-11,AUS01,5700,CC2100,MKT,ServiceNow Inc,INV50364,PO7932,AUD,20914.78,GST-FREE,Payment for license,API Import
TXN002510,20-03-2026,15-03-2026,2026-08,AUS01,5610,CC1000,MKT,Workday,INV77295,PO8602,AUD,11809.11,GST-FREE,Payment for consulting,API Import
TXN002511,20/09/2025,15/09/2025,2025-09,AUS01,5400,CC4100,WA,Adobe,INV79126,,NZD,21073.51,INPUT,Payment for goods,SAP
TXN002512,03-03-2026,29-01-2026,2026-08,AUS01,5210,CC1200,CORP,Accenture Pty,INV59670,PO2587,AUD,36651.81,INPUT,Payment for license,SAP
TXN002513,06-08-2025,31-07-2025,2025-08,AUS01,5610,CC1100,OPS,Seek Limited,INV41723,PO8541,AUD,1068.67,INPUT,Payment for subscription,Oracle
TXN002514,24-03-2026,18-03-2026,2026-08,AUS01,5400,CC3200,MKT,KPMG Australia,INV37523,PO6164,AUD,43765.47,INPUT,Payment for services,Oracle
TXN002515,2025-09-07,2025-09-05,2025-09,AUS01,5910,CC3000,HR,Deloitte Touche,INV87577,PO1442,AUD,28700.74,GST,Payment for goods,SAP
TXN002516,2025-12-13,2025-12-05,2025-12,AUS01,5100,CC2000,IT,DHL Express,INV57248,PO3892,USD,2468.84,GST,Payment for services,Workday
TXN002517,09/01/2025,03/01/2025,2025-01,AUS01,5900,CC3200,ACT,Accenture Pty,INV97788,,NZD,36751.97,INPUT,Payment for consulting,SAP
TXN002518,04-01-2026,02-01-2026,2026-01,AUS01,5700,CC3000,HR,EY Australia,INV21176,PO6397,NZD,33081.67,EXPORT,Payment for subscription,Oracle
TXN002519,09/15/2025,09/06/2025,2025-09,AUS01,5110,CC3100,TAS,Slack,INV45351,PO6094,NZD,2795.18,GST,Payment for services,Oracle
TXN002520,26/01/2026,23/01/2026,2026-01,AUS01,5200,CC3000,IT,Regus Australia,INV37034,PO6460,USD,37163.92,GST,Payment for goods,API Import
TXN002521,2026-08-17,2026-08-11,2026-08,AUS01,5000,CC3200,NSW,McKinsey,INV86796,PO8390,AUD,39291.34,GST,Payment for goods,Workday
