Txn_ID,Posting_Date_Raw,Invoice_Date_Raw,Fiscal_Period,Entity,Account_Code_Raw,Cost_Center_Raw,Cost_Center,Vendor_Name_Raw,Invoice_Number,PO_Number,Currency,Amount,Tax_Code,Narrative,Source_System
TXN003286,12-03-2025,09-03-2025,2025-03,AUS01,5800,CC1200,SA,PWC,INV20428,PO8727,GBP,21626.86,EXPORT,"Payment for subscription",Workday
TXN003287,25-03-2026,15-03-2026,2026-08,AUS01,5100,CC1200,ACT,Amazon,INV31395,PO5551,NZD,15118.28,GST,"Payment for subscription",Oracle
TXN003288,18/01/2026,11/01/2026,2026-01,AUS01,5910,CC4100,NSW,"Optus Pty",INV40873,PO7338,GBP,25756.93,GST,"Payment for consulting",Workday
TXN003289,25-01-2026,16-01-2026,2026-01,AUS01,5610,CC4100,TAS,"DHL Express",INV77923,PO2289,AUD,23419.36,EXPORT,"Payment for subscription",SAP
TXN003290,18-03-2026,12-03-2026,2026-08,AUS01,5600,CC1000,SA,"KPMG Australia",INV44132,PO4051,AUD,30946.24,INPUT,"Payment for consulting",SAP
TXN003291,15-03-2026,09-03-2026,2026-08,AUS01,5300,CC2100,OPS,BCG,INV18355,,USD,21670.98,EXPORT,"Payment for subscription",Workday
TXN003292,15-03-2026,06-03-2026,2026-08,AUS01,5500,CC2100,MKT,MSFT,INV90431,,GBP,14360.5,GST,"Payment for services",Workday
TXN003293,2025-12-13,2025-12-09,2025-12,AUS01,5420,CC4000,NT,Adobe,INV78576,PO2886,AUD,10354.61,EXPORT,"Payment for services","API Import"
TXN003294,03/21/2026,03/12/2026,2026-08,AUS01,5500,CC3200,MKT,"LinkedIn Corp",INV56953,,AUD,40090.02,EXPORT,"Payment for goods","API Import"
TXN003295,21/01/2026,11/01/2026,2026-01,AUS01,5620,CC1200,R&D,McKinsey,INV90210,PO8833,GBP,43581.58,EXPORT,"Payment for subscription","Manual Entry"
TXN003296,27-03-2026,25-03-2026,2026-08,AUS01,5810,CC3200,IT,"Seek Limited",INV63258,PO8203,AUD,23392.94,GST-FREE,"Payment for license","Manual Entry"
TXN003297,03-11-2025,30-10-2025,2025-11,AUS01,5900,CC2000,WA,"DHL Express",INV41691,,USD,35621.31,GST,"Payment for goods",Oracle
TXN003298,24-09-2025,21-09-2025,2025-09,AUS01,5300,CC4100,FIN,AusPost,INV62743,PO5535,NZD,1322.44,INPUT,"Payment for license","Manual Entry"
TXN003299,2025-04-15,2025-04-09,2025-04,AUS01,5210,CC3100,IT,"EY Australia",INV43647,PO6512,NZD,43373.85,GST-FREE,"Payment for subscription",SAP
TXN003300,2026-01-05,2025-12-28,2026-01,AUS01,5400,CC1200,IT,MSFT,INV79604,PO5172,AUD,38168.19,GST-FREE,"Payment for license",Oracle
TXN003301,2025-12-18,2025-12-17,2025-12,AUS01,5900,CC4100,FIN,Adobe,INV52119,,AUD,16055.23,EXPORT,"Payment for subscription","Manual Entry"
TXN003302,17-03-2026,07-03-2026,2026-08,AUS01,5410,CC4100,HR,Microsoft,INV38636,,AUD,41739.67,GST-FREE,"Payment for subscription",Oracle
TXN003303,01/26/2026,01/25/2026,2026-01,AUS01,5220,CC1100,IT,McKinsey,INV29056,PO9474,GBP,14784.73,INPUT,"Payment for consulting",SAP
TXN003304,21-03-2025,13-03-2025,2025-03,AUS01,5420,CC4100,ACT,SAP,INV67132,PO6090,USD,10256.39,INPUT,"Payment for goods",SAP
TXN003305,01/03/2026,12/29/2025,2026-01,AUS01,5900,CC3000,FIN,"Optus Pty",INV64285,PO3871,GBP,43345.7,GST,"Payment for license",Workday
TXN003306,02-01-2026,28-12-2025,2026-01,AUS01,5020,CC1000,SA,Workday,INV93403,PO8976,AUD,24105.1,GST,"Payment for goods",Oracle
TXN003307,21-01-2026,15-01-2026,2026-01,AUS01,5910,CC1200,QLD,Workday,INV58425,PO6931,NZD,28590.74,EXPORT,"Payment for subscription","Manual Entry"
TXN003308,2026-01-24,2026-01-21,2026-01,AUS01,5910,CC1000,FIN,"ServiceNow Inc",INV69632,PO8136,NZD,33210.49,EXPORT,"Payment for subscription",Workday
TXN003309,2025-03-22,2025-03-20,2025-03,AUS01,5920,CC4100,OPS,"Robert Half International",INV49331,PO6471,USD,31770.7,GST,"Payment for goods",Workday
TXN003310,10/27/2025,10/24/2025,2025-10,AUS01,5310,CC3100,CORP,Slack,INV75078,PO9375,GBP,36294.05,GST,"Payment for services",Oracle
TXN003311,01/26/2026,01/18/2026,2026-01,AUS01,5900,CC3000,MKT,Salesforce,INV15684,PO5476,USD,33279.85,INPUT,"Payment for license",SAP
TXN003312,08/17/2025,08/16/2025,2025-08,AUS01,5320,CC4000,CORP,Slack,INV98030,PO5414,NZD,2425.4,INPUT,"Payment for consulting",Workday
TXN003313,03/08/2025,03/08/2025,2025-08,AUS01,5400,CC4100,OPS,Amazon,INV87577,PO8202,GBP,4978.37,INPUT,"Payment for goods",Workday
TXN003314,2025-12-08,2025-12-04,2025-12,AUS01,5100,CC3000,SA,PWC,INV45581,PO3092,GBP,13990.97,INPUT,"Payment for license",SAP
TXN003315,01/23/2026,01/18/2026,2026-01,AUS01,5700,CC1000,HR,MSFT,INV24085,PO1783,USD,35105.25,GST-FREE,"Payment for consulting","API Import"
TXN003316,16/01/2026,15/01/2026,2026-01,AUS01,5920,CC3000,TAS,SAP,INV45594,PO4427,AUD,38226.04,GST-FREE,"Payment for goods","API Import"
TXN003317,06-01-2026,03-01-2026,2026-01,AUS01,5000,CC3000,NSW,"Regus Australia",INV29355,PO5940,NZD,31837.99,EXPORT,"Payment for license","Manual Entry"
TXN003318,12-09-2025,06-09-2025,2025-09,AUS01,5800,CC3200,MKT,"ServiceNow Inc",INV37200,,USD,26784.0,INPUT,"Payment for license",Workday
TXN003319,01/03/2026,12/26/2025,2026-01,AUS01,5520,CC3200,R&D,Oracle,INV73215,,AUD,30580.5,INPUT,"Payment for license",Oracle
TXN003320,20-01-2026,11-01-2026,2026-01,AUS01,5200,CC1000,IT,Salesforce,INV62980,PO1290,GBP,36631.68,INPUT,"Payment for consulting",Workday
TXN003321,11-01-2025,08-01-2025,2025-01,AUS01,5700,CC3000,HR,"Federal Express",INV30518,PO9753,GBP,259.14,GST-FREE,"Payment for license","Manual Entry"
TXN003322,12-03-2026,06-03-2026,2026-08,AUS01,5010,CC4100,WA,Microsoft,INV96902,PO1747,USD,1651.58,INPUT,"Payment for subscription","Manual Entry"
TXN003323,2026-01-26,2026-01-18,2026-01,AUS01,5300,CC2000,FIN,Amazon,INV72915,PO4115,GBP,37182.13,INPUT,"Payment for license",Oracle
TXN003324,03/10/2025,27/09/2025,2025-10,AUS01,5620,CC2100,R&D,PWC,INV93289,,AUD,30724.81,GST-FREE,"Payment for consulting",SAP
TXN003325,2026-01-18,2026-01-16,2026-01,AUS01,5020,CC1200,HR,MSFT,INV33567,PO2179,USD,34103.43,EXPORT,"Payment for consulting","API Import"
TXN003326,01/26/2026,01/23/2026,2026-01,AUS01,5410,CC1100,OPS,"DHL Express",INV73362,,GBP,29836.7,INPUT,"Payment for services","Manual Entry"
TXN003327,23/01/2026,17/01/2026,2026-01,AUS01,5120,CC3200,QLD,BCG,INV81264,,GBP,16563.44,GST,"Payment for goods",SAP
TXN003328,2026-01-21,2026-01-19,2026-01,AUS01,5800,CC3100,OPS,Google,INV30753,PO1765,USD,8113.46,INPUT,"Payment for services","Manual Entry"
TXN003329,2026-04-10,2026-04-03,2026-08,AUS01,5400,CC2100,FIN,Workday,INV48897,,AUD,24787.81,GST,"Payment for goods",SAP
TXN003330,13-03-2026,10-03-2026,2026-08,AUS01,5200,CC1200,IT,"EY Australia",INV46801,PO1624,GBP,37671.25,INPUT,"Payment for consulting",SAP
TXN003331,26-03-2026,25-03-2026,2026-08,AUS01,5410,CC3200,WA,"Accenture Pty",INV19489,,GBP,40864.13,GST-FREE,"Payment for license",SAP
TXN003332,2026-01-02,2025-12-25,2026-01,AUS01,5120,CC4100,TAS,Amazon,INV23727,PO8472,NZD,21244.48,GST,"Payment for services",Workday
TXN003333,25-06-2025,20-06-2025,2025-08,AUS01,5420,CC3100,WA,BCG,INV68964,PO4690,NZD,20508.97,INPUT,"Payment for goods","Manual Entry"
TXN003334,21-01-2026,15-01-2026,2026-01,AUS01,5620,CC4100,QLD,PWC,INV12717,PO4562,GBP,41931.81,GST,"Payment for consulting","API Import"
TXN003335,10-03-2026,04-03-2026,2026-08,AUS01,5120,CC2000,FIN,Microsoft,INV35375,,AUD,13076.66,GST-FREE,"Payment for goods",SAP
TXN003336,09/01/2026,08/01/2026,2026-01,AUS01,5900,CC3200,HR,Microsoft,INV71421,PO5290,AUD,1153.14,EXPORT,"Payment for consulting",Workday
TXN003337,07-09-2025,02-09-2025,2025-09,AUS01,5900,CC1100,R&D,"Telstra Corp",INV20573,,USD,23852.26,INPUT,"Payment for goods",Oracle
TXN003338,03/01/2026,27/12/2025,2026-01,AUS01,5510,CC1200,MKT,Google,INV60893,PO5066,GBP,36087.69,GST-FREE,"Payment for services","API Import"
TXN003339,2026-01-25,2026-01-20,2026-01,AUS01,5520,CC1000,MKT,"Robert Half International",INV24065,,GBP,39636.37,GST,"Payment for subscription","API Import"
TXN003340,01/01/2026,12/27/2025,2026-01,AUS01,5710,CC2000,HR,MSFT,INV73400,,GBP,44172.62,EXPORT,"Payment for services",Oracle
TXN003341,2025-04-15,2025-04-08,2025-04,AUS01,5510,CC1100,MKT,AWS,INV64469,PO4817,AUD,43408.48,EXPORT,"Payment for subscription",Oracle
TXN003342,03/03/2025,01/31/2025,2025-03,AUS01,5410,CC3200,NSW,SAP,INV69244,PO7470,GBP,5243.11,GST,"Payment for license","Manual Entry"
TXN003343,17-03-2025,12-03-2025,2025-03,AUS01,5410,CC2100,ACT,GCP,INV55864,PO6093,NZD,21322.4,GST-FREE,"Payment for consulting","API Import"
TXN003344,03/19/2026,03/15/2026,2026-08,AUS01,5620,CC3200,HR,"KPMG Australia",INV70210,PO7223,USD,15491.37,INPUT,"Payment for license","API Import"
TXN003345,27-05-2025,19-05-2025,2025-05,AUS01,5900,CC2000,OPS,"Regus Australia",INV14457,,AUD,17522.51,EXPORT,"Payment for goods",Oracle
TXN003346,22-03-2026,21-03-2026,2026-08,AUS01,5100,CC2100,QLD,Amazon,INV98982,PO2256,NZD,32090.49,GST,"Payment for subscription",SAP
TXN003347,20-07-2025,16-07-2025,2025-08,AUS01,5110,CC2000,CORP,MSFT,INV29784,PO7857,NZD,21996.12,EXPORT,"Payment for services",SAP
TXN003348,03/12/2026,03/08/2026,2026-08,AUS01,5210,CC4000,CORP,"KPMG Australia",INV66938,,AUD,17770.23,GST,"Payment for license",SAP
TXN003349,11-01-2026,04-01-2026,2026-01,AUS01,5010,CC2000,WA,Amazon,INV93742,PO5309,AUD,15876.03,GST,"Payment for goods",Workday
TXN003350,27/09/2025,20/09/2025,2025-09,AUS01,5210,CC3000,CORP,"Telstra Corp",INV68055,PO5076,AUD,31188.02,EXPORT,"Payment for subscription","Manual Entry"
TXN003351,01/05/2026,12/31/2025,2026-01,AUS01,5100,CC3100,NSW,"LinkedIn Corp",INV48041,,GBP,6576.63,EXPORT,"Payment for license","Manual Entry"
TXN003352,10-01-2026,05-01-2026,2026-01,AUS01,5110,CC4100,R&D,SAP,INV49562,PO1396,USD,17648.69,GST-FREE,"Payment for license",Oracle
TXN003353,03/19/2026,03/17/2026,2026-08,AUS01,5410,CC1200,TAS,Microsoft,INV59496,,NZD,15745.38,GST-FREE,"Payment for consulting",Oracle
TXN003354,2025-05-08,2025-05-05,2025-05,AUS01,5310,CC4000,OPS,GCP,INV61557,PO4652,USD,30201.14,EXPORT,"Payment for subscription",SAP
TXN003355,2026-04-09,2026-01-30,2026-08,AUS01,5420,CC2100,IT,"Deloitte Touche",INV26915,PO7571,GBP,19197.12,GST-FREE,"Payment for license",Workday
TXN003356,2025-08-25,2025-08-18,2025-08,AUS01,5600,CC1200,MKT,Salesforce,INV23672,,GBP,16744.73,EXPORT,"Payment for goods","API Import"
TXN003357,01/10/2026,01/05/2026,2026-01,AUS01,5620,CC3200,IT,Amazon,INV56458,PO8202,NZD,419.02,GST,"Payment for subscription",Workday
TXN003358,2026-01-23,2026-01-15,2026-01,AUS01,5410,CC3100,ACT,"EY Australia",INV39601,PO5091,GBP,23342.8,GST,"Payment for services",Oracle
TXN003359,15-03-2026,14-03-2026,2026-08,AUS01,5500,CC4000,MKT,"Accenture Pty",INV80865,,USD,15821.62,INPUT,"Payment for goods",Workday
TXN003360,12-03-2026,07-03-2026,2026-08,AUS01,5910,CC4000,WA,"Atlassian Pty",INV57787,PO6066,GBP,39282.05,GST-FREE,"Payment for services","Manual Entry"
TXN003361,01/14/2026,01/09/2026,2026-01,AUS01,5410,CC1100,ACT,"Deloitte Touche",INV14273,PO5798,AUD,4733.75,GST,"Payment for consulting",Oracle
TXN003362,2026-01-19,2026-01-16,2026-01,AUS01,5910,CC4100,NSW,"Robert Half International",INV78128,,USD,42335.39,INPUT,"Payment for license",SAP
TXN003363,2026-04-22,2026-04-19,2026-08,AUS01,5420,CC3200,IT,Salesforce,INV23777,PO7310,USD,39910.26,EXPORT,"Payment for license",Workday
TXN003364,2026-04-07,2026-01-28,2026-08,AUS01,5100,CC3200,NSW,"KPMG Australia",INV11836,PO1032,NZD,21986.66,INPUT,"Payment for goods",SAP
TXN003365,26/01/2026,23/01/2026,2026-01,AUS01,5600,CC1000,CORP,"DHL Express",INV52702,PO5840,NZD,37282.47,EXPORT,"Payment for services",Oracle
TXN003366,23/01/2026,15/01/2026,2026-01,AUS01,5410,CC2100,SA,McKinsey,INV82757,PO3121,USD,36982.08,INPUT,"Payment for license",SAP
TXN003367,08/01/2026,28/12/2025,2026-01,AUS01,5400,CC3000,SA,AusPost,INV11753,PO6981,USD,44582.06,GST,"Payment for license","API Import"
TXN003368,2025-03-01,2025-03-20,2025-03,AUS01,5810,CC4000,ACT,"Robert Half International",INV10006,,AUD,411.02,GST-FREE,"Payment for goods","Manual Entry"
TXN003369,18-03-2026,09-03-2026,2026-08,AUS01,5400,CC4000,NSW,"Seek Limited",INV16699,PO4123,USD,35390.35,GST-FREE,"Payment for services","Manual Entry"
TXN003370,2026-01-03,2025-12-25,2026-01,AUS01,5020,CC3100,VIC,Adobe,INV59605,PO7415,USD,9307.58,EXPORT,"Payment for goods",SAP
TXN003371,04/12/2025,04/10/2025,2025-04,AUS01,5320,CC1100,OPS,MSFT,INV69551,PO3730,GBP,217.12,GST-FREE,"Payment for license",Workday
TXN003372,28-03-2026,19-03-2026,2026-08,AUS01,5410,CC2000,MKT,BCG,INV61176,,USD,13855.18,GST-FREE,"Payment for license","API Import"
TXN003373,08/16/2025,08/06/2025,2025-08,AUS01,5310,CC3000,CORP,Google,INV41425,PO9592,AUD,27460.94,GST-FREE,"Payment for license",Workday
TXN003374,15/06/2025,08/06/2025,2025-08,AUS01,5620,CC2000,MKT,"Deloitte Touche",INV66973,,GBP,29500.28,GST,"Payment for license",SAP
TXN003375,01/12/2026,01/03/2026,2026-01,AUS01,5500,CC3000,MKT,Workday,INV86941,PO5454,AUD,31449.2,GST-FREE,"Payment for license","API Import"
TXN003376,2026-01-22,2026-01-12,2026-01,AUS01,5300,CC1100,FIN,"Telstra Corp",INV95469,,GBP,25526.96,GST-FREE,"Payment for consulting","API Import"
TXN003377,2025-11-25,2025-11-20,2025-11,AUS01,5310,CC2100,CORP,Google,INV72024,PO9410,AUD,25352.85,GST,"Payment for subscription",Workday
TXN003378,12/26/2025,12/17/2025,2025-12,AUS01,5800,CC3200,MKT,PWC,INV85539,PO7895,NZD,2027.41,GST,"Payment for goods","API Import"
TXN003379,25-01-2025,19-01-2025,2025-01,AUS01,5800,CC4000,CORP,Amazon,INV17314,PO1368,GBP,29589.7,GST,"Payment for subscription","Manual Entry"
TXN003380,2026-04-26,2026-04-24,2026-08,AUS01,5600,CC3200,ACT,"KPMG Australia",INV68505,PO3406,USD,43402.55,INPUT,"Payment for license",Oracle
TXN003381,03/11/2026,03/05/2026,2026-08,AUS01,5920,CC3100,HR,"Robert Half International",INV65620,PO1217,AUD,31628.9,INPUT,"Payment for services",SAP
TXN003382,2025-09-11,2025-09-08,2025-09,AUS01,5810,CC2000,OPS,"Federal Express",INV48456,PO5676,USD,12366.61,GST-FREE,"Payment for consulting",SAP
TXN003383,01/12/2025,25/11/2025,2025-12,AUS01,5100,CC4100,MKT,Microsoft,INV28216,PO5412,GBP,40342.73,EXPORT,"Payment for consulting",SAP
TXN003384,08/20/2025,08/12/2025,2025-08,AUS01,5710,CC3200,HR,Adobe,INV47859,PO4978,NZD,24016.35,EXPORT,"Payment for services","API Import"
TXN003385,01/07/2026,12/30/2025,2026-01,AUS01,5110,CC4000,ACT,Amazon,INV14843,PO7841,AUD,38653.59,GST,"Payment for goods",Workday
TXN003386,21-03-2026,16-03-2026,2026-08,AUS01,5620,CC1100,TAS,"Robert Half International",INV15971,PO3570,AUD,36916.74,GST-FREE,"Payment for goods",SAP
TXN003387,11-03-2026,05-03-2026,2026-08,AUS01,5420,CC2000,VIC,Workday,INV75699,PO7195,GBP,44670.25,GST-FREE,"Payment for subscription","Manual Entry"
TXN003388,10/12/2025,10/06/2025,2025-10,AUS01,5110,CC3000,MKT,"Robert Half International",INV80858,PO7982,GBP,25129.45,EXPORT,"Payment for consulting",Workday
TXN003389,17-03-2026,08-03-2026,2026-08,AUS01,5120,CC3100,IT,"EY Australia",INV16720,,GBP,5109.35,GST,"Payment for subscription",Workday
TXN003390,09-03-2026,04-03-2026,2026-08,AUS01,5310,CC2000,CORP,"Accenture Pty",INV27856,PO9334,NZD,20068.1,INPUT,"Payment for subscription",Workday
TXN003391,2025-08-15,2025-08-10,2025-08,AUS01,5910,CC1100,ACT,"EY Australia",INV37788,PO8903,NZD,1681.66,EXPORT,"Payment for services","Manual Entry"
TXN003392,09/20/2025,09/18/2025,2025-09,AUS01,5920,CC1100,IT,GCP,INV80099,PO6963,GBP,29210.12,GST-FREE,"Payment for license",Workday
TXN003393,03/11/2026,03/08/2026,2026-08,AUS01,5120,CC4100,TAS,GCP,INV47855,,USD,11152.18,GST-FREE,"Payment for license","Manual Entry"
TXN003394,28-01-2026,26-01-2026,2026-01,AUS01,5020,CC4000,HR,AWS,INV67866,PO8549,AUD,32150.89,EXPORT,"Payment for subscription",Oracle
TXN003395,2025-03-13,2025-03-08,2025-03,AUS01,5520,CC4100,MKT,AWS,INV23023,PO4659,NZD,27202.3,EXPORT,"Payment for consulting","API Import"
TXN003396,04/25/2025,04/17/2025,2025-04,AUS01,5220,CC4100,IT,Workday,INV77735,PO4477,NZD,34922.18,EXPORT,"Payment for license","Manual Entry"
TXN003397,03-10-2025,01-10-2025,2025-10,AUS01,5710,CC4000,HR,"Seek Limited",INV78616,PO9841,GBP,17301.16,INPUT,"Payment for subscription",Oracle
TXN003398,03-09-2025,28-08-2025,2025-09,AUS01,5120,CC1100,ACT,"Optus Pty",INV52111,,AUD,28844.69,GST,"Payment for services",Oracle
TXN003399,2026-01-14,2026-01-08,2026-01,AUS01,5310,CC3200,OPS,"EY Australia",INV54041,PO9810,AUD,6383.38,INPUT,"Payment for consulting","Manual Entry"
TXN003400,08/19/2025,08/13/2025,2025-08,AUS01,5600,CC1100,CORP,Adobe,INV14553,PO4961,GBP,23261.68,GST-FREE,"Payment for consulting",Oracle
TXN003401,04-03-2026,29/01/2026,2026-08,AUS01,5600,CC2100,QLD,GCP,INV52963,PO3825,USD,33172.31,INPUT,"Payment for goods",Oracle
TXN003402,09/26/2025,09/17/2025,2025-09,AUS01,5010,CC1200,TAS,"KPMG Australia",INV20166,PO7278,NZD,14434.54,EXPORT,"Payment for goods","Manual Entry"
TXN003403,09-03-2026,03-03-2026,2026-08,AUS01,5100,CC2100,WA,Slack,INV17170,,GBP,9132.16,EXPORT,"Payment for services","Manual Entry"
TXN003404,2026-01-09,2026-01-06,2026-01,AUS01,5510,CC1100,MKT,Microsoft,INV60838,,GBP,229.25,EXPORT,"Payment for subscription",Workday
TXN003405,08/05/2025,03/05/2025,2025-05,AUS01,5700,CC3100,HR,AWS,INV37270,,USD,29264.92,EXPORT,"Payment for subscription","Manual Entry"
TXN003406,2025-05-09,2025-05-02,2025-05,AUS01,5620,CC1200,CORP,Hays,INV29758,,AUD,36537.72,INPUT,"Payment for services",Workday
TXN003407,22/01/2026,16/01/2026,2026-01,AUS01,5920,CC1100,CORP,"Seek Limited",INV76497,PO5312,USD,29267.97,EXPORT,"Payment for subscription","API Import"
TXN003408,12/01/2026,05/01/2026,2026-01,AUS01,5010,CC1200,NSW,"Accenture Pty",INV30154,PO5202,NZD,12999.98,EXPORT,"Payment for services",Workday
TXN003409,03/24/2025,03/20/2025,2025-03,AUS01,5010,CC3100,WA,Salesforce,INV10559,,AUD,44704.22,GST,"Payment for license","API Import"
TXN003410,05-01-2026,30-12-2025,2026-01,AUS01,5920,CC1200,FIN,SAP,INV14687,PO7862,NZD,2412.52,EXPORT,"Payment for license",Oracle
TXN003411,03/08/2026,02-03-2026,2026-08,AUS01,5320,CC3100,FIN,"Accenture Pty",INV78919,PO5270,NZD,26593.97,GST,"Payment for goods","API Import"
TXN003412,19-04-2025,14-04-2025,2025-04,AUS01,5510,CC3100,MKT,Microsoft,INV74006,PO4416,AUD,39352.93,INPUT,"Payment for goods","API Import"
TXN003413,01-03-2025,19-03-2025,2025-03,AUS01,5800,CC1200,TAS,"DHL Express",INV11316,PO8470,GBP,143.52,INPUT,"Payment for subscription",SAP
TXN003414,04-03-2026,29-01-2026,2026-08,AUS01,5000,CC3000,VIC,AusPost,INV77610,PO1637,GBP,15680.75,INPUT,"Payment for consulting",Workday
TXN003415,18-01-2026,08-01-2026,2026-01,AUS01,5500,CC1200,MKT,Adobe,INV15522,,USD,7698.88,GST-FREE,"Payment for services",SAP
TXN003416,13-03-2026,11-03-2026,2026-08,AUS01,5600,CC1100,HR,Microsoft,INV23202,PO5034,GBP,38380.69,EXPORT,"Payment for consulting",Oracle
TXN003417,2026-04-11,2026-04-09,2026-08,AUS01,5920,CC2100,R&D,Zoom,INV81773,PO3188,AUD,43918.48,GST-FREE,"Payment for goods",Oracle
TXN003418,06-01-2026,04-01-2026,2026-01,AUS01,5220,CC1000,IT,Slack,INV27873,,NZD,41852.18,INPUT,"Payment for license",Oracle
TXN003419,05/06/2025,05-03-2025,2025-05,AUS01,5000,CC1200,OPS,"ServiceNow Inc",INV11976,,USD,34852.5,GST,"Payment for goods",Oracle
TXN003420,15/01/2026,08/01/2026,2026-01,AUS01,5700,CC1200,HR,"Deloitte Touche",INV84340,,USD,15047.7,EXPORT,"Payment for goods",Workday
TXN003421,08-03-2026,29/01/2026,2026-08,AUS01,5310,CC3100,FIN,"Atlassian Pty",INV87120,,GBP,44884.22,GST-FREE,"Payment for license",Workday
TXN003422,14-01-2025,07-01-2025,2025-01,AUS01,5300,CC1000,OPS,"LinkedIn Corp",INV38250,PO5506,GBP,26142.97,INPUT,"Payment for services","API Import"
TXN003423,2026-01-07,2025-12-30,2026-01,AUS01,5010,CC4100,SA,MSFT,INV59377,,GBP,11144.67,GST-FREE,"Payment for consulting",Oracle
TXN003424,01/04/2026,12/28/2025,2026-01,AUS01,5500,CC1200,MKT,AusPost,INV66272,,AUD,22095.75,GST-FREE,"Payment for goods",Workday
TXN003425,11-03-2026,03-03-2026,2026-08,AUS01,5920,CC3200,NSW,SAP,INV75857,,USD,31135.29,GST-FREE,"Payment for subscription","Manual Entry"
TXN003426,06-03-2026,03-03-2026,2026-08,AUS01,5120,CC1200,,"ServiceNow Inc",INV35801,PO6331,USD,23539.77,GST,"Payment for goods",Oracle
TXN003427,01/07/2026,12/28/2025,2026-01,AUS01,5000,CC3100,VIC,Zoom,INV15553,PO2571,GBP,30705.34,INPUT,"Payment for subscription",Workday
TXN003428,03-03-2026,29/01/2026,2026-08,AUS01,5310,CC1200,OPS,Oracle,INV60838,PO1430,USD,11398.64,INPUT,"Payment for license","API Import"
TXN003429,08/09/2025,03/09/2025,2025-09,AUS01,5010,CC2100,HR,AusPost,INV35770,PO8521,USD,31266.79,GST-FREE,"Payment for subscription",SAP
TXN003430,12-03-2026,06-03-2026,2026-08,AUS01,5520,CC2000,MKT,Workday,INV91807,,GBP,22930.05,INPUT,"Payment for license",SAP
TXN003431,11/01/2026,10/01/2026,2026-01,AUS01,5600,CC2100,QLD,BCG,INV17758,PO4033,GBP,16327.24,INPUT,"Payment for subscription","Manual Entry"
TXN003432,05-03-2026,02-03-2026,2026-08,AUS01,5800,CC2000,MKT,AWS,INV19180,PO5972,AUD,21744.22,EXPORT,"Payment for license",Workday
TXN003433,13-03-2026,08-03-2026,2026-08,AUS01,5420,CC3000,NSW,Adobe,INV58068,PO7239,AUD,12172.59,GST-FREE,"Payment for subscription",SAP
TXN003434,18-03-2026,08-03-2026,2026-08,AUS01,5110,CC1200,WA,"LinkedIn Corp",INV27063,PO7045,AUD,33607.97,INPUT,"Payment for subscription",SAP
TXN003435,2026-01-26,2026-01-25,2026-01,AUS01,5810,CC3000,TAS,"WeWork Australia",INV19398,,GBP,8089.48,INPUT,"Payment for consulting","Manual Entry"
TXN003436,2026-01-14,2026-01-04,2026-01,AUS01,5910,CC2100,R&D,MSFT,INV73422,,NZD,25622.25,INPUT,"Payment for goods","Manual Entry"
TXN003437,03/27/2026,03/24/2026,2026-08,AUS01,5910,CC2100,FIN,McKinsey,INV13075,PO5434,USD,44030.74,GST-FREE,"Payment for goods",Oracle
TXN003438,2026-01-14,2026-01-09,2026-01,AUS01,5210,CC2100,IT,MSFT,INV29576,PO5366,USD,21582.66,INPUT,"Payment for goods",SAP
TXN003439,2026-04-02,2026-01-27,2026-08,AUS01,5700,CC3100,HR,"Accenture Pty",INV41558,PO2278,AUD,27897.41,INPUT,"Payment for goods",Oracle
TXN003440,12/01/2026,05/01/2026,2026-01,AUS01,5220,CC4100,QLD,"Optus Pty",INV18092,PO7247,NZD,19767.43,EXPORT,"Payment for subscription",Workday
TXN003441,06-10-2025,02-10-2025,2025-10,AUS01,5010,CC3200,QLD,Amazon,INV19068,PO2788,GBP,23636.61,GST,"Payment for goods",Workday
TXN003442,08/27/2025,08/18/2025,2025-08,AUS01,5810,CC1000,ACT,"Regus Australia",INV26887,,GBP,27309.45,INPUT,"Payment for license","Manual Entry"
TXN003443,2026-04-10,2026-04-09,2026-08,AUS01,5220,CC2100,IT,Salesforce,INV67582,,AUD,29639.44,GST,"Payment for goods",SAP
TXN003444,12/24/2025,12/14/2025,2025-12,AUS01,5120,CC1000,VIC,"KPMG Australia",INV47901,,USD,830.81,EXPORT,"Payment for subscription",SAP
TXN003445,2025-10-05,2025-10-04,2025-10,AUS01,5420,CC1000,HR,PWC,INV58558,PO4555,USD,3469.29,INPUT,"Payment for services",Workday
TXN003446,24-06-2025,15-06-2025,2025-08,AUS01,5310,CC1000,CORP,"Federal Express",INV68310,PO6860,GBP,792.32,EXPORT,"Payment for services",Workday
TXN003447,03/04/2026,01/26/2026,2026-08,AUS01,5210,CC3000,CORP,Salesforce,INV25786,,NZD,18200.88,INPUT,"Payment for goods","Manual Entry"
TXN003448,2025-09-16,2025-09-13,2025-09,AUS01,5020,CC3000,QLD,"ServiceNow Inc",INV26012,,GBP,5257.14,INPUT,"Payment for consulting",Oracle
TXN003449,28-01-2026,26-01-2026,2026-01,AUS01,5220,CC2000,CORP,"Regus Australia",INV61496,,USD,11919.69,GST,"Payment for consulting",Workday
TXN003450,01/01/2026,12/24/2025,2026-01,AUS01,5120,CC3000,FIN,"WeWork Australia",INV75113,,USD,5554.74,GST,"Payment for services",Oracle
